Symbol|Security Name|Market Category|Test Issue|Financial Status|Round Lot Size|ETF|NextShares
TARA|Protara Therapeutics, Inc.  - Common Stock|G|N|N|100.0|N|N
TARS|Tarsus Pharmaceuticals, Inc. - Common Stock|Q|N|N|100.0|N|N
TASK|TaskUs, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
TATT|TAT Technologies Ltd. - Ordinary Shares|G|N|N|100.0|N|N
TAYD|Taylor Devices, Inc. - Common Stock|S|N|N|100.0|N|N
TBBK|The Bancorp, Inc. - Common Stock|Q|N|N|100.0|N|N
TBLA|Taboola.com Ltd. - Ordinary Shares|Q|N|N|100.0|N|N
TBLAW|Taboola.com Ltd. - Warrant|Q|N|N|100.0|N|N
TBLD|Thornburg Income Builder Opportunities Trust - Closed End Fund|Q|N|N|100.0|N|N
TBMC|Trailblazer Merger Corporation I - Class A Common Stock|G|N|N|100.0|N|N
TBMCR|Trailblazer Merger Corporation I - Rights|G|N|N|100.0|N|N
TBNK|Territorial Bancorp Inc. - Common Stock|Q|N|N|100.0|N|N
TBPH|Theravance Biopharma, Inc. - Ordinary Shares|G|N|N|100.0|N|N
TBRG|TruBridge, Inc. - Common Stock|Q|N|N|100.0|N|N
TC|TuanChe Limited - American Depositary Shares|S|N|N|100.0|N|N
TCBC|TC Bancshares, Inc. - Common Stock|S|N|N|100.0|N|N
TCBI|Texas Capital Bancshares, Inc. - Common Stock|Q|N|N|100.0|N|N
TCBIO|Texas Capital Bancshares, Inc. - Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B|Q|N|N|100.0|N|N
TCBK|TriCo Bancshares - Common Stock|Q|N|N|100.0|N|N
TCBS|Texas Community Bancshares, Inc. - Common Stock|S|N|N|100.0|N|N
TCBX|Third Coast Bancshares, Inc. - Common Stock|Q|N|N|100.0|N|N
TCMD|Tactile Systems Technology, Inc. - Common Stock|G|N|N|100.0|N|N
TCOM|Trip.com Group Limited - American Depositary Shares|Q|N|N|100.0|N|N
TCPC|BlackRock TCP Capital Corp. - Closed End Fund|Q|N|N|100.0|N|N
TCRT|Alaunos Therapeutics, Inc. - Common Stock|S|N|N|100.0|N|N
TCRX|TScan Therapeutics, Inc. - Common Stock|G|N|N|100.0|N|N
TCTM|TCTM Kids IT Education Inc. - American Depositary Shares|S|N|N|100.0|N|N
TCX|Tucows Inc. - Common Stock|S|N|N|100.0|N|N
TDUP|ThredUp Inc. - Class A Common Stock|Q|N|N|100.0|N|N
TEAM|Atlassian Corporation  - Class A Common Stock|Q|N|N|100.0|N|N
TECH|Bio-Techne Corp - Common Stock|Q|N|N|100.0|N|N
TECTP|Tectonic Financial, Inc. - 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock|S|N|N|100.0|N|N
TELA|TELA Bio, Inc. - Common stock|G|N|N|100.0|N|N
TELO|Telomir Pharmaceuticals, Inc. - Common Stock|S|N|N|100.0|N|N
TEM|Tempus AI, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
TENB|Tenable Holdings, Inc. - Common Stock|Q|N|N|100.0|N|N
TENK|TenX Keane Acquisition - Ordinary Share|G|N|N|100.0|N|N
TENKR|TenX Keane Acquisition - Right|G|N|N|100.0|N|N
TENKU|TenX Keane Acquisition - Unit|G|N|N|100.0|N|N
TENX|Tenax Therapeutics, Inc. - Common Stock|S|N|N|100.0|N|N
TER|Teradyne, Inc. - Common Stock|Q|N|N|100.0|N|N
TERN|Terns Pharmaceuticals, Inc. - Common Stock|Q|N|N|100.0|N|N
TETEU|Technology & Telecommunication Acquisition Corporation - Unit|G|N|N|100.0|N|N
TETEW|Technology & Telecommunication Acquisition Corporation - Warrant|G|N|N|100.0|N|N
TFFP|TFF Pharmaceuticals, Inc. - Common Stock|S|N|N|100.0|N|N
TFIN|Triumph Financial, Inc. - Common Stock|Q|N|N|100.0|N|N
TFINP|Triumph Financial, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock|Q|N|N|100.0|N|N
TFSL|TFS Financial Corporation - Common Stock|Q|N|N|100.0|N|N
TGAA|Target Global Acquisition I Corp. - Class A Ordinary Share|G|N|N|100.0|N|N
TGAAU|Target Global Acquisition I Corp. - Unit|G|N|N|100.0|N|N
TGAAW|Target Global Acquisition I Corp. - Warrant|G|N|N|100.0|N|N
TGAN|Transphorm, Inc. - Common Stock|S|N|N|100.0|N|N
TGL|Treasure Global Inc. - Common Stock|S|N|N|100.0|N|N
TGTX|TG Therapeutics, Inc. - Common Stock|S|N|N|100.0|N|N
TH|Target Hospitality Corp. - Common Stock|S|N|N|100.0|N|N
THAR|Tharimmune, Inc. - Common Stock|S|N|N|100.0|N|N
THCH|TH International Limited - Ordinary shares|S|N|N|100.0|N|N
THCP|Thunder Bridge Capital Partners IV, Inc. - Class A Common Stock|G|N|N|100.0|N|N
THCPU|Thunder Bridge Capital Partners IV, Inc. - Unit|G|N|N|100.0|N|N
THCPW|Thunder Bridge Capital Partners IV, Inc. - Warrant|G|N|N|100.0|N|N
THFF|First Financial Corporation Indiana - Common Stock|Q|N|N|100.0|N|N
THMO|ThermoGenesis Holdings, Inc. - Common Stock|S|N|N|100.0|N|N
THRD|Third Harmonic Bio, Inc. - Common Stock|G|N|N|100.0|N|N
THRM|Gentherm Inc - Common Stock|Q|N|N|100.0|N|N
THRY|Thryv Holdings, Inc. - Common Stock|S|N|N|100.0|N|N
THTX|Theratechnologies Inc. - Common Shares|S|N|N|100.0|N|N
TIGO|Millicom International Cellular S.A. - Common Stock|Q|N|N|100.0|N|N
TIGR|UP Fintech Holding Limited - American Depositary Shares representing fifteen Class A Ordinary Shares|Q|N|N|100.0|N|N
TIL|Instil Bio, Inc. - Common Stock|S|N|N|100.0|N|N
TILE|Interface, Inc. - Common Stock|Q|N|N|100.0|N|N
TIPT|Tiptree Inc. - Common Stock|S|N|N|100.0|N|N
TITN|Titan Machinery Inc. - Common Stock|Q|N|N|100.0|N|N
TIVC|Tivic Health Systems, Inc. - Common stock|S|N|N|100.0|N|N
TKNO|Alpha Teknova, Inc. - Common Stock|G|N|N|100.0|N|N
TLF|Tandy Leather Factory, Inc. - common stock|S|N|N|100.0|N|N
TLGY|TLGY Acquisition Corporation - Class A Ordinary Share|G|N|N|100.0|N|N
TLGYU|TLGY Acquisition Corporation - Unit|G|N|N|100.0|N|N
TLGYW|TLGY Acquisition Corporation - Warrant|G|N|N|100.0|N|N
TLIS|Talis Biomedical Corporation - common stock|S|N|N|100.0|N|N
TLPH|Talphera, Inc. - Common Stock|G|N|N|100.0|N|N
TLRY|Tilray Brands, Inc. - Common Stock|Q|N|N|100.0|N|N
TLS|Telos Corporation - Common Stock|G|N|N|100.0|N|N
TLSI|TriSalus Life Sciences, Inc. - Common Stock|G|N|N|100.0|N|N
TLSIW|TriSalus Life Sciences, Inc. - Warrant|G|N|N|100.0|N|N
TMC|TMC the metals company Inc. - Common Stock|Q|N|N|100.0|N|N
TMCI|Treace Medical Concepts, Inc. - Common Stock|Q|N|N|100.0|N|N
TMCWW|TMC the metals company Inc. - Warrant|Q|N|N|100.0|N|N
TMDX|TransMedics Group, Inc. - Common Stock|G|N|N|100.0|N|N
TMTC|TMT Acquisition Corp - Ordinary Shares|G|N|N|100.0|N|N
TMTCR|TMT Acquisition Corp - Rights|G|N|N|100.0|N|N
TMTCU|TMT Acquisition Corp - Unit|G|N|N|100.0|N|N
TMUS|T-Mobile US, Inc. - Common Stock|Q|N|N|100.0|N|N
TNDM|Tandem Diabetes Care, Inc. - Common Stock|G|N|N|100.0|N|N
TNGX|Tango Therapeutics, Inc. - Common Stock|G|N|N|100.0|N|N
TNYA|Tenaya Therapeutics, Inc. - Common Stock|Q|N|N|100.0|N|N
TOI|The Oncology Institute, Inc. - Common Stock|S|N|N|100.0|N|N
TOIIW|The Oncology Institute, Inc. - Warrant|S|N|N|100.0|N|N
TOP|TOP Financial Group Limited - Ordinary Shares|S|N|N|100.0|N|N
TORO|Toro Corp. - Common stock|S|N|N|100.0|N|N
TOUR|Tuniu Corporation - American Depositary Shares|G|N|N|100.0|N|N
TOWN|Towne Bank - Common Stock|Q|N|N|100.0|N|N
TPCS|TechPrecision Corporation - Common stock|S|N|N|100.0|N|N
TPG|TPG Inc. - Class A Common Stock|Q|N|N|100.0|N|N
TPGXL|TPG Inc. - 6.950% Fixed-Rate Junior Subordinated Notes due 2064|G|N|N|100.0|N|N
TPIC|TPI Composites, Inc. - Common Stock|G|N|N|100.0|N|N
TPST|Tempest Therapeutics, Inc. - Common Stock|S|N|N|100.0|N|N
TRDA|Entrada Therapeutics, Inc. - Common Stock|G|N|N|100.0|N|N
TREE|LendingTree, Inc. - Common Stock|Q|N|N|100.0|N|N
TRIN|Trinity Capital Inc. - Common Stock|Q|N|N|100.0|N|N
TRINL|Trinity Capital Inc. - 7.00% Notes Due 2025|G|N|N|100.0|N|N
TRINZ|Trinity Capital Inc. - 7.875% Notes due 2029|Q|N|N|100.0|N|N
TRIP|TripAdvisor, Inc. - Common Stock|Q|N|N|100.0|N|N
TRMD|TORM plc - Class A Common Stock|Q|N|N|100.0|N|N
TRMK|Trustmark Corporation - Common Stock|Q|N|N|100.0|N|N
TRML|Tourmaline Bio, Inc.  - Common Stock|Q|N|N|100.0|N|N
TRNS|Transcat, Inc. - Common Stock|G|N|N|100.0|N|N
TRONU|Corner Growth Acquisition Corp. 2 - Units|S|N|N|100.0|N|N
TRONW|Corner Growth Acquisition Corp. 2 - Warrants|S|N|N|100.0|N|N
TROO|TROOPS, Inc.  - Ordinary Shares|S|N|N|100.0|N|N
TROW|T. Rowe Price Group, Inc. - Common Stock|Q|N|N|100.0|N|N
TRS|TriMas Corporation - Common Stock|Q|N|N|100.0|N|N
TRSG|Tungray Technologies Inc - Class A Ordinary Shares|S|N|N|100.0|N|N
TRST|TrustCo Bank Corp NY - Common Stock|Q|N|N|100.0|N|N
TRUE|TrueCar, Inc. - Common Stock|Q|N|N|100.0|N|N
TRUG|TruGolf Holdings, Inc. - Class A Common Stock|G|N|N|100.0|N|N
TRUP|Trupanion, Inc. - Common Stock|G|N|N|100.0|N|N
TRVG|trivago N.V. - American Depositary Shares|Q|N|N|100.0|N|N
TRVI|Trevi Therapeutics, Inc. - Common Stock|G|N|N|100.0|N|N
TSAT|Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares|Q|N|N|100.0|N|N
TSBK|Timberland Bancorp, Inc. - Common Stock|G|N|N|100.0|N|N
TSBX|Turnstone Biologics Corp. - Common Stock|G|N|N|100.0|N|N
TSCO|Tractor Supply Company - Common Stock|Q|N|N|100.0|N|N
TSEM|Tower Semiconductor Ltd. - Ordinary Shares|Q|N|N|100.0|N|N
TSHA|Taysha Gene Therapies, Inc. - Common Stock|Q|N|N|100.0|N|N
TSLA|Tesla, Inc.  - Common Stock|Q|N|N|100.0|N|N
TSRI|TSR, Inc. - Common Stock|S|N|N|100.0|N|N
TSVT|2seventy bio, Inc. - Common Stock|Q|N|N|100.0|N|N
TTD|The Trade Desk, Inc. - Class A Common Stock|G|N|N|100.0|N|N
TTEC|TTEC Holdings, Inc. - Common Stock|Q|N|N|100.0|N|N
TTEK|Tetra Tech, Inc. - Common Stock|Q|N|N|100.0|N|N
TTGT|TechTarget, Inc. - Common Stock|G|N|N|100.0|N|N
TTMI|TTM Technologies, Inc. - Common Stock|Q|N|N|100.0|N|N
TTNP|Titan Pharmaceuticals, Inc. - Common Stock|S|N|N|100.0|N|N
TTSH|Tile Shop Holdings, Inc. - Common Stock|S|N|N|100.0|N|N
TTWO|Take-Two Interactive Software, Inc. - Common Stock|Q|N|N|100.0|N|N
TURB|Turbo Energy, S.A. - American Depositary Shares|S|N|N|100.0|N|N
TURN|180 Degree Capital Corp. - Closed End Fund|G|N|N|100.0|N|N
TUSK|Mammoth Energy Services, Inc. - Common Stock|Q|N|N|100.0|N|N
TVGN|Tevogen Bio Holdings Inc. - Common Stock|G|N|N|100.0|N|N
TVGNW|Tevogen Bio Holdings Inc. - Warrant|S|N|N|100.0|N|N
TVTX|Travere Therapeutics, Inc. - Common Stock|G|N|N|100.0|N|N
TW|Tradeweb Markets Inc. - Class A Common Stock|Q|N|N|100.0|N|N
TWG|Top Wealth Group Holding Limited - Ordinary Shares|S|N|N|100.0|N|N
TWIN|Twin Disc, Incorporated - Common Stock|Q|N|N|100.0|N|N
TWKS|Thoughtworks Holding, Inc. - Common Stock|Q|N|N|100.0|N|N
TWST|Twist Bioscience Corporation - Common Stock|Q|N|N|100.0|N|N
TXG|10x Genomics, Inc. - Common Stock|Q|N|N|100.0|N|N
TXMD|TherapeuticsMD, Inc. - Common Stock|Q|N|N|100.0|N|N
TXN|Texas Instruments Incorporated - Common Stock|Q|N|N|100.0|N|N
TXRH|Texas Roadhouse, Inc. - Common Stock|Q|N|N|100.0|N|N
TYGO|Tigo Energy, Inc. - Common Stock|S|N|N|100.0|N|N
TYRA|Tyra Biosciences, Inc. - Common Stock|Q|N|N|100.0|N|N
TZOO|Travelzoo - Common Stock|Q|N|N|100.0|N|N
UAL|United Airlines Holdings, Inc. - Common Stock|Q|N|N|100.0|N|N
UBCP|United Bancorp, Inc. - Common Stock|S|N|N|100.0|N|N
UBFO|United Security Bancshares - Common Stock|Q|N|N|100.0|N|N
UBSI|United Bankshares, Inc. - Common Stock|Q|N|N|100.0|N|N
UBX|Unity Biotechnology, Inc. - Common Stock|Q|N|N|100.0|N|N
UBXG|U-BX Technology Ltd. - Ordinary Shares|S|N|N|100.0|N|N
UCAR|U Power Limited - Ordinary Shares|S|N|N|100.0|N|N
UCBI|United Community Banks, Inc. - Common Stock|Q|N|N|100.0|N|N
UCBIO|United Community Banks, Inc. - Depositary Shares each representing 1/1,000th interest in a share of Series I Non-Cumulative Preferred Stock|Q|N|N|100.0|N|N
UCL|uCloudlink Group Inc. - American Depositary Shares|G|N|N|100.0|N|N
UCTT|Ultra Clean Holdings, Inc. - Common Stock|Q|N|N|100.0|N|N
UDMY|Udemy, Inc. - Common Stock|Q|N|N|100.0|N|N
UEIC|Universal Electronics Inc. - Common Stock|Q|N|N|100.0|N|N
UFCS|United Fire Group, Inc - Common Stock|Q|N|N|100.0|N|N
UFPI|UFP Industries, Inc. - Common Stock|Q|N|N|100.0|N|N
UFPT|UFP Technologies, Inc. - Common Stock|S|N|N|100.0|N|N
UG|United-Guardian, Inc. - Common Stock|G|N|N|100.0|N|N
UGRO|urban-gro, Inc. - Common Stock|S|N|N|100.0|N|N
UHG|United Homes Group, Inc - Class A Common Stock|G|N|N|100.0|N|N
UHGWW|United Homes Group, Inc - Warrant|S|N|N|100.0|N|N
UK|Ucommune International Ltd  - Ordinary Shares|S|N|N|100.0|N|N
UKOMW|Ucommune International Ltd  - Warrant expiring 11/17/2025|S|N|N|100.0|N|N
ULBI|Ultralife Corporation - Common Stock|G|N|N|100.0|N|N
ULCC|Frontier Group Holdings, Inc. - Common Stock|Q|N|N|100.0|N|N
ULH|Universal Logistics Holdings, Inc. - Common Stock|Q|N|N|100.0|N|N
ULTA|Ulta Beauty, Inc. - Common Stock|Q|N|N|100.0|N|N
ULY|Urgent.ly Inc. - Common Stock|S|N|N|100.0|N|N
UMBF|UMB Financial Corporation - Common Stock|Q|N|N|100.0|N|N
UNB|Union Bankshares, Inc. - Common Stock|G|N|N|100.0|N|N
UNCY|Unicycive Therapeutics, Inc. - Common Stock|S|N|N|100.0|N|N
UNIT|Uniti Group Inc. - Common Stock|Q|N|N|100.0|N|N
UNTY|Unity Bancorp, Inc. - Common Stock|G|N|N|100.0|N|N
UONE|Urban One, Inc.  - Class A Common Stock|S|N|N|100.0|N|N
UONEK|Urban One, Inc.  - Class D Common Stock|S|N|N|100.0|N|N
UPBD|Upbound Group, Inc. - Common Stock|Q|N|N|100.0|N|N
UPC|Universe Pharmaceuticals Inc - Ordinary Shares|S|N|N|100.0|N|N
UPLD|Upland Software, Inc. - Common Stock|G|N|N|100.0|N|N
UPST|Upstart Holdings, Inc. - Common stock|Q|N|N|100.0|N|N
UPWK|Upwork Inc. - Common Stock|Q|N|N|100.0|N|N
URBN|Urban Outfitters, Inc. - Common Stock|Q|N|N|100.0|N|N
URGN|UroGen Pharma Ltd. - Ordinary Shares|G|N|N|100.0|N|N
UROY|Uranium Royalty Corp. - Common Stock|S|N|N|100.0|N|N
USAP|Universal Stainless & Alloy Products, Inc. - Common Stock|Q|N|N|100.0|N|N
USAU|U.S. Gold Corp. - Common Stock|S|N|N|100.0|N|N
USCB|USCB Financial Holdings, Inc.  - Class A Common Stock|G|N|N|100.0|N|N
USEA|United Maritime Corporation - Common Stock|S|N|N|100.0|N|N
USEG|U.S. Energy Corp. - Common Stock|S|N|N|100.0|N|N
USGO|U.S. GoldMining Inc. - Common stock|S|N|N|100.0|N|N
USGOW|U.S. GoldMining Inc. - Warrant|S|N|N|100.0|N|N
USIO|Usio, Inc. - Common Stock|G|N|N|100.0|N|N
USLM|United States Lime & Minerals, Inc. - Common Stock|Q|N|N|100.0|N|N
USOI|ETRACS Crude Oil Shares Covered Call ETNs due April 24, 2037|G|N|N|100.0|N|N
UTHR|United Therapeutics Corporation - Common Stock|Q|N|N|100.0|N|N
UTMD|Utah Medical Products, Inc. - Common Stock|Q|N|N|100.0|N|N
UTSI|UTStarcom Holdings Corp - Ordinary Shares|Q|N|N|100.0|N|N
UVSP|Univest Financial Corporation - Common Stock|Q|N|N|100.0|N|N
UXIN|Uxin Limited - American Depositary Shares|Q|N|N|100.0|N|N
VABK|Virginia National Bankshares Corporation - Common Stock|S|N|N|100.0|N|N
VALN|Valneva SE - American Depositary Shares|Q|N|N|100.0|N|N
VALU|Value Line, Inc. - Common Stock|S|N|N|100.0|N|N
VANI|Vivani Medical, Inc.  - Common Stock|S|N|N|100.0|N|N
VBFC|Village Bank and Trust Financial Corp. - Common Stock|S|N|N|100.0|N|N
VBNK|VersaBank - Common Shares|Q|N|N|100.0|N|N
VBTX|Veritex Holdings, Inc. - Common Stock|G|N|N|100.0|N|N
VC|Visteon Corporation - Common Stock|Q|N|N|100.0|N|N
VCEL|Vericel Corporation - Common Stock|G|N|N|100.0|N|N
VCIG|VCI Global Limited - Ordinary Share|S|N|N|100.0|N|N
VCSA|Vacasa, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
VCTR|Victory Capital Holdings, Inc. - Common Stock|Q|N|N|100.0|N|N
VCYT|Veracyte, Inc. - Common Stock|G|N|N|100.0|N|N
VECO|Veeco Instruments Inc. - Common Stock|Q|N|N|100.0|N|N
VERA|Vera Therapeutics, Inc. - Class A Common Stock|G|N|N|100.0|N|N
VERI|Veritone, Inc. - Common Stock|G|N|N|100.0|N|N
VERU|Veru Inc. - Common Stock|S|N|N|100.0|N|N
VERV|Verve Therapeutics, Inc. - Common Stock|Q|N|N|100.0|N|N
VERX|Vertex, Inc. - Class A Common Stock|G|N|N|100.0|N|N
VERY|Vericity, Inc. - Common Stock|S|N|N|100.0|N|N
VFF|Village Farms International, Inc. - Common Shares|S|N|N|100.0|N|N
VFS|VinFast Auto Ltd. - Ordinary Shares|Q|N|N|100.0|N|N
VFSWW|VinFast Auto Ltd. - Warrant|S|N|N|100.0|N|N
VGAS|Verde Clean Fuels, Inc. - Class A Common Stock|S|N|N|100.0|N|N
VGASW|Verde Clean Fuels, Inc. - Warrant|S|N|N|100.0|N|N
VIASP|Via Renewables, Inc. - 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock|Q|N|N|100.0|N|N
VIAV|Viavi Solutions Inc. - Common Stock|Q|N|N|100.0|N|N
VICR|Vicor Corporation - Common Stock|Q|N|N|100.0|N|N
VIGL|Vigil Neuroscience, Inc. - Common Stock|Q|N|N|100.0|N|N
VINO|Gaucho Group Holdings, Inc. - Common Stock|S|N|N|100.0|N|N
VINP|Vinci Partners Investments Ltd. - Class A Common Shares|Q|N|N|100.0|N|N
VIR|Vir Biotechnology, Inc. - Common Stock|Q|N|N|100.0|N|N
VIRC|Virco Manufacturing Corporation - Common Stock|G|N|N|100.0|N|N
VIRT|Virtu Financial, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
VISL|Vislink Technologies, Inc. - Common Stock|S|N|N|100.0|N|N
VITL|Vital Farms, Inc. - Common Stock|G|N|N|100.0|N|N
VIVK|Vivakor, Inc. - Common Stock|S|N|N|100.0|N|N
VKTX|Viking Therapeutics, Inc. - Common Stock|S|N|N|100.0|N|N
VLGEA|Village Super Market, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
VLY|Valley National Bancorp - Common Stock|Q|N|N|100.0|N|N
VLYPO|Valley National Bancorp - 5.5% Fixed to Floating Rate Series B Non-Cumulative Perpetual Preferred Stock|Q|N|N|100.0|N|N
VLYPP|Valley National Bancorp - 6.25% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock|Q|N|N|100.0|N|N
VMCA|Valuence Merger Corp. I - Class A Ordinary Shares|G|N|N|100.0|N|N
VMCAU|Valuence Merger Corp. I - Unit|G|N|N|100.0|N|N
VMCAW|Valuence Merger Corp. I - Warrant|S|N|N|100.0|N|N
VMD|Viemed Healthcare, Inc. - Common Shares|S|N|N|100.0|N|N
VMEO|Vimeo, Inc. - Common Stock|Q|N|N|100.0|N|N
VNDA|Vanda Pharmaceuticals Inc. - Common Stock|G|N|N|100.0|N|N
VNET|VNET Group, Inc. - American Depositary Shares|Q|N|N|100.0|N|N
VNOM|Viper Energy, Inc.  - Class A Common Stock|Q|N|N|100.0|N|N
VOD|Vodafone Group Plc - American Depositary Shares each representing ten Ordinary Shares|Q|N|N|100.0|N|N
VOR|Vor Biopharma Inc. - Common Stock|Q|N|N|100.0|N|N
VOXR|Vox Royalty Corp. - common stock|S|N|N|100.0|N|N
VOXX|VOXX International Corporation - Class A Common Stock|Q|N|N|100.0|N|N
VRA|Vera Bradley, Inc. - Common Stock|Q|N|N|100.0|N|N
VRAR|The Glimpse Group, Inc. - Common Stock|S|N|N|100.0|N|N
VRAX|Virax Biolabs Group Limited - Ordinary Shares|S|N|N|100.0|N|N
VRCA|Verrica Pharmaceuticals Inc. - Common Stock|G|N|N|100.0|N|N
VRDN|Viridian Therapeutics, Inc.  - Common Stock|S|N|N|100.0|N|N
VREX|Varex Imaging Corporation - Common Stock|Q|N|N|100.0|N|N
VRM|Vroom, Inc. - Common Stock|Q|N|N|100.0|N|N
VRME|VerifyMe, Inc. - Common Stock|S|N|N|100.0|N|N
VRMEW|VerifyMe, Inc. - Warrant|S|N|N|100.0|N|N
VRNA|Verona Pharma plc - American Depositary Shares|G|N|N|100.0|N|N
VRNS|Varonis Systems, Inc. - Common Stock|Q|N|N|100.0|N|N
VRNT|Verint Systems Inc. - Common Stock|Q|N|N|100.0|N|N
VRRM|Verra Mobility Corporation - Class A Common Stock|S|N|N|100.0|N|N
VRSK|Verisk Analytics, Inc. - Common Stock|Q|N|N|100.0|N|N
VRSN|VeriSign, Inc. - Common Stock|Q|N|N|100.0|N|N
VRTX|Vertex Pharmaceuticals Incorporated - Common Stock|Q|N|N|100.0|N|N
VS|Versus Systems Inc. - Common Shares|S|N|N|100.0|N|N
VSAT|ViaSat, Inc. - Common Stock|Q|N|N|100.0|N|N
VSEC|VSE Corporation - Common Stock|Q|N|N|100.0|N|N
VSSYW|Versus Systems Inc. - Class A Warrants|S|N|N|100.0|N|N
VSTA|Vasta Platform Limited - Class A Ordinary Shares|Q|N|N|100.0|N|N
VSTEW|Vast Renewables Limited - Warrants|S|N|N|100.0|N|N
VSTM|Verastem, Inc. - Common Stock|S|N|N|100.0|N|N
VTGN|Vistagen Therapeutics, Inc. - Common Stock|S|N|N|100.0|N|N
VTNR|Vertex Energy, Inc - Common Stock|S|N|N|100.0|N|N
VTRS|Viatris Inc. - Common Stock|Q|N|N|100.0|N|N
VTSI|VirTra, Inc. - Common Stock|S|N|N|100.0|N|N
VTVT|vTv Therapeutics Inc. - Class A Common Stock|S|N|N|100.0|N|N
VTYX|Ventyx Biosciences, Inc. - Common Stock|Q|N|N|100.0|N|N
VUZI|Vuzix Corporation  - Common Stock|S|N|N|100.0|N|N
VVPR|VivoPower International PLC - Ordinary Shares|S|N|N|100.0|N|N
VWEWW|Vintage Wine Estates, Inc. - Warrants|S|N|N|100.0|N|N
VXRT|Vaxart, Inc. - Common Stock|S|N|N|100.0|N|N
VYGR|Voyager Therapeutics, Inc. - Common Stock|Q|N|N|100.0|N|N
VYNE|VYNE Therapeutics Inc. - Common Stock|S|N|N|100.0|N|N
WABC|Westamerica Bancorporation - Common Stock|Q|N|N|100.0|N|N
WAFD|WaFd, Inc. - Common Stock|Q|N|N|100.0|N|N
WAFDP|WaFd, Inc. - Depositary Shares|Q|N|N|100.0|N|N
WAFU|Wah Fu Education Group Limited - Ordinary Shares|S|N|N|100.0|N|N
WALD|Waldencast plc - Class A Ordinary Share|S|N|N|100.0|N|N
WALDW|Waldencast plc - Warrant|S|N|N|100.0|N|N
WASH|Washington Trust Bancorp, Inc. - Common Stock|Q|N|N|100.0|N|N
WATT|Energous Corporation - Common Stock|S|N|N|100.0|N|N
WAVE|Eco Wave Power Global AB (publ) - American Depositary Shares|S|N|N|100.0|N|N
WAY|Waystar Holding Corp. - Common Stock|Q|N|N|100.0|N|N
WB|Weibo Corporation - American Depositary Shares|Q|N|N|100.0|N|N
WBA|Walgreens Boots Alliance, Inc. - Common Stock|Q|N|N|100.0|N|N
WBD|Warner Bros. Discovery, Inc. - Series A Common Stock|Q|N|N|100.0|N|N
WDAY|Workday, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
WDC|Western Digital Corporation - Common Stock|Q|N|N|100.0|N|N
WDFC|WD-40 Company - Common Stock|Q|N|N|100.0|N|N
WEN|Wendy's Company (The) - Common Stock|Q|N|N|100.0|N|N
WERN|Werner Enterprises, Inc. - Common Stock|Q|N|N|100.0|N|N
WEST|Westrock Coffee Company - Common Stock|G|N|N|100.0|N|N
WESTW|Westrock Coffee Company - Warrants|G|N|N|100.0|N|N
WETH|Wetouch Technology Inc. - Common Stock|S|N|N|100.0|N|N
WEYS|Weyco Group, Inc. - Common Stock|Q|N|N|100.0|N|N
WFCF|Where Food Comes From, Inc. - Common Stock|S|N|N|100.0|N|N
WFRD|Weatherford International plc - Ordinary shares|Q|N|N|100.0|N|N
WGS|GeneDx Holdings Corp. - Class A Common Stock|Q|N|N|100.0|N|N
WGSWW|GeneDx Holdings Corp. - Warrant|Q|N|N|100.0|N|N
WHF|WhiteHorse Finance, Inc. - Closed End Fund|Q|N|N|100.0|N|N
WHFCL|WhiteHorse Finance, Inc. - 7.875% Notes due 2028|Q|N|N|100.0|N|N
WHLM|Wilhelmina International, Inc. - Common Stock|S|N|N|100.0|N|N
WHLR|Wheeler Real Estate Investment Trust, Inc. - Common Stock|S|N|N|100.0|N|N
WHLRD|Wheeler Real Estate Investment Trust, Inc. - Series D Cumulative Preferred Stock|S|N|N|100.0|N|N
WHLRL|Wheeler Real Estate Investment Trust, Inc. - 7.00% Senior Subordinated Convertible Notes Due 2031|S|N|N|100.0|N|N
WHLRP|Wheeler Real Estate Investment Trust, Inc. - Series B Preferred Stock|S|N|N|100.0|N|N
WILC|G. Willi-Food International,  Ltd. - Ordinary Shares|S|N|N|100.0|N|N
WIMI|WiMi Hologram Cloud Inc. - American Depositary Share|G|N|N|100.0|N|N
WINA|Winmark Corporation - Common Stock|G|N|N|100.0|N|N
WING|Wingstop Inc. - Common Stock|Q|N|N|100.0|N|N
WINT|Windtree Therapeutics, Inc. - Common Stock|S|N|N|100.0|N|N
WINV|WinVest Acquisition Corp. - Common Stock|S|N|N|100.0|N|N
